id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2022-929378";"2022-04-26";"1";"Vente";"18500.0";"5.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2022-927198";"2022-03-31";"1";"Vente";"286600.0";"23.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0325";"None";"None";"6";"68.54";"8";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"3.054873";"50.629974";"000RV"
"2022-927198";"2022-03-31";"1";"Vente";"286600.0";"23.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0325";"None";"None";"6";"68.54";"8";"nan";"None";"nan";"None";"None";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.054873";"50.629974";"000RV"
"2022-925935";"2022-03-28";"1";"Vente";"276350.0";"6.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"68";"nan";"70";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2022-925935";"2022-03-28";"1";"Vente";"276350.0";"6.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"10";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2022-925935";"2022-03-28";"1";"Vente";"276350.0";"6.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"68";"nan";"70";"nan";"None";"nan";"None";"None";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2022-926718";"2022-03-25";"1";"Vente";"186000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"3.054851";"50.630375";"000RV"
"2022-926718";"2022-03-25";"1";"Vente";"186000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"7";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"3.054851";"50.630375";"000RV"
"2022-926718";"2022-03-25";"1";"Vente";"186000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"10";"nan";"4";"nan";"7";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"33.0";"2.0";"None";"None";"None";"None";"nan";"3.054851";"50.630375";"000RV"
"2022-925675";"2022-03-18";"1";"Vente";"710000.0";"186.0";"None";"RUE DE SOLFERINO";"8364";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"35.0";"2.0";"S";"sols";"None";"None";"85.0";"3.055897";"50.630426";"000RV"
"2022-925675";"2022-03-18";"1";"Vente";"710000.0";"186.0";"None";"RUE DE SOLFERINO";"8364";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"35.0";"1.0";"S";"sols";"None";"None";"85.0";"3.055897";"50.630426";"000RV"
"2022-925675";"2022-03-18";"1";"Vente";"710000.0";"186.0";"None";"RUE DE SOLFERINO";"8364";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"30.0";"2.0";"S";"sols";"None";"None";"85.0";"3.055897";"50.630426";"000RV"
"2022-926281";"2022-03-18";"1";"Vente";"141350.0";"41.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"148";"nan";"34";"39.46";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"35.0";"2.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2022-926281";"2022-03-18";"1";"Vente";"141350.0";"41.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"77";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2022-925675";"2022-03-18";"1";"Vente";"710000.0";"186.0";"None";"RUE DE SOLFERINO";"8364";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"70.0";"0.0";"S";"sols";"None";"None";"85.0";"3.055897";"50.630426";"000RV"
"2022-925009";"2022-02-28";"1";"Vente";"264100.0";"1.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"74";"65.57";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2022-925009";"2022-02-28";"1";"Vente";"264100.0";"5.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"31";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
