id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2023-357474;2023-02-10;1;Vente;452450.00;26;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0069;;;12;;2;;;;;;;;2;2;Appartement;92.00;3;;;;;;4.8262400;45.7700680;000AH
2023-357503;2023-02-27;1;Vente;130000.00;13;;"RUE DES CAPUCINS";1245;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0102;;;1;34.18;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";50.00;0;;;;;;4.8333680;45.7693800;000AP
2023-357515;2023-02-22;1;Vente;1467600.00;30;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0060;;;25;;45;;6;217.96;;;;;3;3;Dépendance;;0;;;;;;4.8240440;45.7686140;000AB
2023-357515;2023-02-22;1;Vente;1467600.00;30;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0060;;;25;;45;;6;217.96;;;;;3;2;Appartement;231.00;6;;;;;;4.8240440;45.7686140;000AB
2023-357515;2023-02-22;1;Vente;1467600.00;30;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0060;;;25;;45;;6;217.96;;;;;3;3;Dépendance;;0;;;;;;4.8240440;45.7686140;000AB
2023-357516;2023-02-21;1;Vente;299000.00;4;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0078;;;27;42.47;;;;;;;;;1;2;Appartement;45.00;2;;;;;;4.8326950;45.7668030;000AT
2023-357571;2023-03-01;1;Vente;210000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1217;;1233;48.27;;;;;;;2;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2023-357571;2023-03-01;1;Vente;210000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1217;;1233;48.27;;;;;;;2;2;Appartement;52.00;2;;;;;;4.8295490;45.7736200;000AL
2023-357577;2023-03-03;1;"Vente en l'état futur d'achèvement";335000.00;;;;;;69381;"Lyon 1er Arrondissement";69;;;69381000AB0050;;;6;49.74;;;;;;;;;1;;;;;;;;;;4.8180960;45.7693270;000AB
2023-357596;2023-03-01;1;Vente;148880.00;5;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0148;;;103;52.55;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";86.00;0;;;;;;4.8325490;45.7682900;000AP
2023-357601;2023-03-10;1;Vente;427000.00;8;;"RUE DOMINIQUE PERFETTI";2270;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0010;;;7;;;;;;;;;;1;2;Appartement;78.00;3;;;;;;4.8192160;45.7716500;000AB
2023-357601;2023-03-10;1;Vente;427000.00;8;;"RUE DOMINIQUE PERFETTI";2270;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0010;;;7;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8192160;45.7716500;000AB
2023-357601;2023-03-10;1;Vente;427000.00;8;;"RUE DOMINIQUE PERFETTI";2270;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0010;;;7;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8192160;45.7716500;000AB
2023-357605;2023-03-09;1;Vente;360000.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;12;62.46;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8288930;45.7731220;000AE
2023-357605;2023-03-09;1;Vente;360000.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;12;62.46;;;;;;;;;1;2;Appartement;68.00;3;;;;;;4.8288930;45.7731220;000AE
2023-357605;2023-03-09;1;Vente;360000.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;37;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8288930;45.7731220;000AE
2023-357627;2023-03-06;1;Vente;391050.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1314;;1363;;;;;;;;2;2;Appartement;73.00;3;;;;;;4.8295490;45.7736200;000AL
2023-357627;2023-03-06;1;Vente;391050.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1314;;1363;;;;;;;;2;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2023-357629;2023-03-02;1;Vente;185000.00;8;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0008;;;102;;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8300580;45.7698550;000AP
2023-357629;2023-03-02;1;Vente;185000.00;8;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0008;;;102;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8300580;45.7698550;000AP
2023-357714;2023-03-09;1;Vente;190000.00;17;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0094;;;14;;;;;;;;;;1;2;Appartement;43.00;1;;;;;;4.8320980;45.7662980;000AT
2023-357722;2023-03-10;1;Vente;390000.00;10;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0160;;;107;70.41;;;;;;;;;1;2;Appartement;71.00;3;;;;;;4.8313900;45.7667820;000AT
2023-357734;2023-03-10;1;Vente;285000.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;15;;;;;;;;;;1;2;Appartement;56.00;2;;;;;;4.8288930;45.7731220;000AE
2023-357734;2023-03-10;1;Vente;285000.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;15;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8288930;45.7731220;000AE
2023-357832;2023-03-02;1;Vente;850000.00;16;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0181;;;22;;32;;;;;;;;2;3;Dépendance;;0;;;;;;4.8336970;45.7712640;000AO
2023-357832;2023-03-02;1;Vente;850000.00;16;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0181;;;22;;32;;;;;;;;2;4;"Local industriel. commercial ou assimilé";90.00;0;;;;;;4.8336970;45.7712640;000AO
2023-357832;2023-03-02;1;Vente;850000.00;16;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0181;;;22;;32;;;;;;;;2;2;Appartement;89.00;2;;;;;;4.8336970;45.7712640;000AO
2023-357847;2023-03-09;1;Vente;285000.00;3;;"RUE ROMARIN";6115;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0096;;;10;59.20;;;;;;;;;1;2;Appartement;62.00;4;;;;;;4.8356610;45.7692570;000AR
2023-357857;2023-03-02;1;Vente;305000.00;16;;"RUE ST-POLYCARPE";6535;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0135;;;66;;92;;;;;;;;2;2;Appartement;52.00;2;;;;;;4.8342530;45.7687730;000AP
2023-357866;2023-03-16;1;Vente;190000.00;10;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0033;;;1;79.44;31;;;;;;;;2;4;"Local industriel. commercial ou assimilé";80.00;0;;;;;;4.8375870;45.7710410;000AN
2023-357875;2023-03-09;1;Vente;290000.00;13;A;"RUE BOUTEILLE";1105;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0046;;;20;60.69;21;;22;60.69;4;;;;4;3;Dépendance;;0;;;;;;4.8281480;45.7691120;000AI
2023-357875;2023-03-09;1;Vente;290000.00;13;A;"RUE BOUTEILLE";1105;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0046;;;20;60.69;21;;22;60.69;4;;;;4;2;Appartement;66.00;3;;;;;;4.8281480;45.7691120;000AI
2023-357912;2023-03-03;1;Vente;300000.00;19;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0063;;;71;58.77;;;;;;;;;1;2;Appartement;59.00;2;;;;;;4.8330810;45.7699940;000AP
2023-357912;2023-03-03;1;Vente;300000.00;19;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0063;;;71;58.77;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8330810;45.7699940;000AP
2023-357912;2023-03-03;1;Vente;300000.00;19;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0063;;;71;58.77;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8330810;45.7699940;000AP
2023-357912;2023-03-03;1;Vente;300000.00;19;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0063;;;71;58.77;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8330810;45.7699940;000AP
2023-357935;2023-03-10;1;Vente;361000.00;1;;"RUE DU JARDIN DES PLANTES";3660;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0001;;;16;;33;;34;;;;;;3;2;Appartement;82.00;3;;;;;;4.8296500;45.7697780;000AP
2023-357935;2023-03-10;1;Vente;361000.00;1;;"RUE DU JARDIN DES PLANTES";3660;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0001;;;16;;33;;34;;;;;;3;3;Dépendance;;0;;;;;;4.8296500;45.7697780;000AP
2023-357965;2023-03-06;1;Vente;195000.00;128;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0244;;;1;;2;45.47;;;;;;;2;4;"Local industriel. commercial ou assimilé";37.00;0;;;;;;4.8319350;45.7691420;000AP
2023-357968;2023-02-27;1;Vente;410000.00;3;;"PL DU GRIFFON";3350;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;6;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";133.00;0;;;;;;4.8363320;45.7693320;000AR
2023-357978;2023-03-10;1;Vente;303000.00;25;;"CRS GENERAL GIRAUD";3130;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0044;;;11;;5;43.67;6;;8;;;;4;3;Dépendance;;0;;;;;;4.8177020;45.7692160;000AB
2023-357978;2023-03-10;1;Vente;303000.00;25;;"CRS GENERAL GIRAUD";3130;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0044;;;11;;5;43.67;6;;8;;;;4;3;Dépendance;;0;;;;;;4.8177020;45.7692160;000AB
2023-357978;2023-03-10;1;Vente;303000.00;25;;"CRS GENERAL GIRAUD";3130;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0044;;;11;;5;43.67;6;;8;;;;4;2;Appartement;63.00;2;;;;;;4.8177020;45.7692160;000AB
2023-358007;2023-03-08;1;Vente;251720.00;6;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0121;;;13;51.13;;;;;;;;;1;2;Appartement;43.00;1;;;;;;4.8302800;45.7684470;000AI
2023-358037;2023-03-09;1;Vente;212000.00;23;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0037;;;15;;;;;;;;;;1;2;Appartement;43.00;2;;;;;;4.8237610;45.7723580;000AC
2023-358062;2023-03-07;1;Vente;473800.00;28;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0062;;;26;78.39;;;;;;;;;1;2;Appartement;72.00;3;;;;;;4.8232510;45.7685560;000AB
2023-358062;2023-03-07;1;Vente;473800.00;28;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0062;;;26;78.39;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8232510;45.7685560;000AB
2023-358098;2023-03-08;1;Vente;177000.00;14;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0063;;;22;36.80;;;;;;;;;1;2;Appartement;47.00;2;;;;;;4.8335480;45.7680050;000AT
2023-358132;2023-03-08;1;Vente;93867.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1322;;1356;28.75;;;;;;;2;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2023-358132;2023-03-08;1;Vente;93867.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1322;;1356;28.75;;;;;;;2;2;Appartement;29.00;1;;;;;;4.8295490;45.7736200;000AL
2023-358143;2023-02-23;1;Vente;142659.00;15;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0066;;;9;22.45;;;;;;;;;1;2;Appartement;24.00;1;;;;;;4.8259810;45.7700040;000AH
2023-358150;2023-03-10;1;Vente;409350.00;29;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0024;;;18;62.50;2;;;;;;;;2;2;Appartement;65.00;2;;;;;;4.8306250;45.7715050;000AK
2023-358150;2023-03-10;1;Vente;409350.00;29;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0024;;;18;62.50;2;;;;;;;;2;3;Dépendance;;0;;;;;;4.8306250;45.7715050;000AK
2023-358155;2023-03-09;1;Vente;900000.00;31;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0059;;;6;186.98;;;;;;;;;1;2;Appartement;185.00;5;;;;;;4.8244110;45.7685730;000AB
2023-358155;2023-03-09;1;Vente;900000.00;31;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0059;;;6;186.98;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8244110;45.7685730;000AB
2023-358198;2023-03-01;1;Vente;188500.00;6;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0124;;;15;35.97;;;;;;;;;1;2;Appartement;38.00;2;;;;;;4.8309700;45.7665570;000AT
2023-358348;2023-03-24;1;Vente;320000.00;21;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0092;;;30;71.83;;;;;;;;;1;2;Appartement;78.00;4;;;;;;4.8346020;45.7653880;000AV
2023-358366;2023-03-17;1;Vente;150000.00;7;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0084;;;6;28.00;;;;;;;;;1;2;Appartement;35.00;1;;;;;;4.8323070;45.7732860;000AL
2023-358451;2023-03-30;1;Vente;475000.00;18;;"RUE DE LA PLATIERE";5595;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0024;;;106;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8323550;45.7659190;000AV
2023-358451;2023-03-30;1;Vente;475000.00;18;;"RUE DE LA PLATIERE";5595;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0024;;;106;;;;;;;;;;1;2;Appartement;91.00;4;;;;;;4.8323550;45.7659190;000AV
2023-358510;2023-03-30;1;Vente;349000.00;11;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0079;;;7;65.69;;;;;;;;;1;2;Appartement;65.00;3;;;;;;4.8326130;45.7667600;000AT
2023-358667;2023-03-23;1;Vente;337100.00;7;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0009;;;10;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";237.00;0;;;;;;4.8348460;45.7681950;000AS
2023-358690;2023-03-31;1;Vente;633282.00;30;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0116;;;26;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8299840;45.7686050;000AI
2023-358690;2023-03-31;1;Vente;633282.00;30;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0116;;;5;115.75;6;;;;;;;;2;4;"Local industriel. commercial ou assimilé";110.00;0;;;;;;4.8299840;45.7686050;000AI
2023-358690;2023-03-31;1;Vente;633282.00;30;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0116;;;25;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8299840;45.7686050;000AI
2023-358740;2023-04-03;1;Vente;316030.00;10;;"RUE DES FANTASQUES";2650;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0047;;;2;54.54;;;;;;;;;1;2;Appartement;40.00;2;;;;;;4.8360900;45.7729550;000AM
2023-358755;2023-03-21;1;Vente;289900.00;10;;"RUE TOURRET";7070;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0094;;;5;46.21;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8284540;45.7689490;000AI
2023-358755;2023-03-21;1;Vente;289900.00;10;;"RUE TOURRET";7070;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0094;;;5;46.21;;;;;;;;;1;2;Appartement;45.00;2;;;;;;4.8284540;45.7689490;000AI
2023-358758;2023-03-29;1;Vente;347000.00;3;;"PL MEISSONIER";4710;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0027;;;25;64.14;;;;;;;;;1;2;Appartement;70.00;3;;;;;;4.8327340;45.7659430;000AV
2023-358878;2023-03-28;1;Vente;54000.00;4;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0040;;;29;;33;;;;;;;;2;2;Appartement;9.00;1;;;;;;4.8313780;45.7707610;000AK
2023-358878;2023-03-28;1;Vente;54000.00;4;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0040;;;29;;33;;;;;;;;2;3;Dépendance;;0;;;;;;4.8313780;45.7707610;000AK
2023-358899;2023-03-21;1;Vente;285000.00;29;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0078;;;33;44.05;69;;;;;;;;2;2;Appartement;47.00;2;;;;;;4.8344930;45.7717340;000AO
2023-358992;2023-04-11;1;Vente;145000.00;12;A;"RUE TAVERNIER";6900;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0179;;;3;21.16;;;;;;;;;1;2;Appartement;31.00;1;;;;;;4.8274670;45.7688010;000AI
2023-359116;2023-03-30;1;Vente;170000.00;5;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0148;;;156;22.67;;;;;;;;;1;2;Appartement;35.00;1;;;;;;4.8325490;45.7682900;000AP
2023-359118;2023-04-06;1;Vente;633000.00;13;;"RUE DES AUGUSTINS";0555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0035;;;15;;38;;8;116.72;;;;;3;3;Dépendance;;0;;;;;;4.8310990;45.7678400;000AT
2023-359118;2023-04-06;1;Vente;633000.00;13;;"RUE DES AUGUSTINS";0555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0035;;;15;;38;;8;116.72;;;;;3;2;Appartement;135.00;4;;;;;;4.8310990;45.7678400;000AT
2023-359118;2023-04-06;1;Vente;633000.00;13;;"RUE DES AUGUSTINS";0555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0035;;;15;;38;;8;116.72;;;;;3;3;Dépendance;;0;;;;;;4.8310990;45.7678400;000AT
2023-359121;2023-03-16;1;Vente;265000.00;18;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0040;;;16;;9;;;;;;;;2;4;"Local industriel. commercial ou assimilé";80.00;0;;;;;;4.8370690;45.7709500;000AN
2023-359166;2023-03-28;1;Vente;352160.00;28;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0055;;;22;57.87;;;;;;;;;1;2;Appartement;57.00;2;;;;;;4.8324950;45.7701930;000AP
2023-359166;2023-03-28;1;Vente;352160.00;28;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0055;;;22;57.87;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8324950;45.7701930;000AP
2023-359183;2023-03-23;1;Vente;380000.00;3;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0122;;;41;;;;;;;;;;1;2;Appartement;65.00;4;;;;;;4.8309870;45.7663630;000AT
2023-359188;2023-03-31;1;Vente;205000.00;30;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0005;;;12;;17;63.33;28;;;;;;3;4;"Local industriel. commercial ou assimilé";60.00;0;;;;;;4.8245960;45.7716670;000AD
2023-359309;2023-03-27;1;Vente;186200.00;97;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0090;;;24;;;;;;;;;;1;2;Appartement;47.00;2;;;;;;4.8321820;45.7692720;000AP
2023-359311;2023-04-11;1;Vente;386950.00;12;;"RUE GROGNARD";3370;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0048;;;23;;;;;;;;;;1;2;Appartement;60.00;2;;;;;;4.8361620;45.7730430;000AM
2023-359336;2023-03-24;1;Vente;185200.00;3;;"PL DU GRIFFON";3350;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;15;;;;;;;;;;1;2;Appartement;55.00;3;;;;;;4.8363320;45.7693320;000AR
2023-359336;2023-03-24;1;Vente;185200.00;3;;"PL DU GRIFFON";3350;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;80;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8363320;45.7693320;000AR
2023-359344;2023-04-17;1;Vente;401000.00;7;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0026;;;9;70.96;;;;;;;;;1;2;Appartement;75.00;2;;;;;;4.8321980;45.7714570;000AO
2023-359344;2023-04-17;1;Vente;401000.00;7;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0026;;;9;70.96;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8321980;45.7714570;000AO
2023-359401;2023-04-14;2;Echange;1000.00;16;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0117;;2;;;;;;;;;;;0;;;;;;;;;;4.8315310;45.7663160;000AT
2023-359401;2023-04-14;2;Echange;1000.00;16;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0117;;3;;;;;;;;;;;0;;;;;;;;;;4.8315310;45.7663160;000AT
2023-359401;2023-04-14;3;Echange;1000.00;14;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0178;;;;;;;;;;;;;0;;;;;S;sols;;;20.00;4.8314190;45.7664070;000AT
2023-359425;2023-04-04;1;Vente;125000.00;22;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0073;;;19;18.28;;;;;;;;;1;2;Appartement;15.00;1;;;;;;4.8364490;45.7670180;000AS
2023-359431;2023-04-07;1;Vente;171000.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;50;23.30;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8339890;45.7712880;000AO
2023-359431;2023-04-07;1;Vente;171000.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;50;23.30;;;;;;;;;1;2;Appartement;54.00;2;;;;;;4.8339890;45.7712880;000AO
2023-359468;2023-03-27;1;Vente;175000.00;8;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0051;;;101;;125;;;;;;;;2;2;Appartement;44.00;2;;;;;;4.8342710;45.7722640;000AO
2023-359468;2023-03-27;1;Vente;175000.00;8;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0051;;;101;;125;;;;;;;;2;3;Dépendance;;0;;;;;;4.8342710;45.7722640;000AO
2023-359532;2023-04-07;1;Vente;350000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;109;71.58;;;;;;;;;1;2;Appartement;71.00;2;;;;;;4.8216410;45.7686130;000AB
2023-359532;2023-04-07;1;Vente;350000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;109;71.58;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8216410;45.7686130;000AB
2023-359535;2023-04-13;1;Vente;240000.00;3;;"RUE DE LA REPUBLIQUE";6005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0076;;;119;40.48;;;;;;;;;1;2;Appartement;40.00;2;;;;;;4.8362770;45.7669790;000AS
2023-359546;2023-04-13;1;Vente;512000.00;12;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;227;86.60;;;;;;;;;1;2;Appartement;87.00;4;;;;;;4.8181140;45.7718050;000AB
2023-359546;2023-04-13;1;Vente;512000.00;12;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;401;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8181140;45.7718050;000AB
2023-359546;2023-04-13;1;Vente;512000.00;12;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;227;86.60;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8181140;45.7718050;000AB
2023-359546;2023-04-13;1;Vente;512000.00;12;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;227;86.60;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8181140;45.7718050;000AB
2023-359571;2023-04-19;1;Vente;147000.00;2;;"RUE DE THOU";7005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0113;;;3;32.95;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";99.00;0;;;;;;4.8366350;45.7698170;000AR
2023-359604;2023-04-07;1;Vente;280000.00;2;;"RUE DE THOU";7005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0113;;;27;;28;;;;;;;;2;4;"Local industriel. commercial ou assimilé";99.00;0;;;;;;4.8366350;45.7698170;000AR
